"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Sunlight (KJ/m²)
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"1999"	"1999"			0.0000
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Jan"	"1"	10414.9665
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Feb"	"2"	13718.6303
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Mar"	"3"	18159.5526
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Apr"	"4"	24217.5237
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"May"	"5"	28369.5442
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Jun"	"6"	27617.5923
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Jul"	"7"	24113.6690
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Aug"	"8"	21127.6390
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Sep"	"9"	19779.3193
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Oct"	"10"	14909.5758
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Nov"	"11"	11680.1823
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"	"Dec"	"12"	10509.3348
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2000"	"2000"			18722.4359
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Jan"	"1"	10866.8661
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Feb"	"2"	13138.0061
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Mar"	"3"	18105.7784
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Apr"	"4"	22681.3077
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"May"	"5"	27202.8877
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Jun"	"6"	28333.0503
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Jul"	"7"	23484.1123
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Aug"	"8"	21350.4145
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Sep"	"9"	20028.5953
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Oct"	"10"	16378.6719
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Nov"	"11"	11566.1473
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"	"Dec"	"12"	9802.6926
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2001"	"2001"			18600.1954
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Jan"	"1"	10783.7935
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Feb"	"2"	14879.6886
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Mar"	"3"	18920.8781
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Apr"	"4"	24018.0837
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"May"	"5"	28739.9890
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Jun"	"6"	28675.1380
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Jul"	"7"	23440.6816
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Aug"	"8"	22022.0681
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Sep"	"9"	18380.2880
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Oct"	"10"	15597.0723
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Nov"	"11"	11993.0997
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"	"Dec"	"12"	10106.9755
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2002"	"2002"			18976.9445
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Jan"	"1"	11255.1710
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Feb"	"2"	13120.4118
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Mar"	"3"	17684.0439
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Apr"	"4"	23936.7730
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"May"	"5"	27486.9516
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Jun"	"6"	28465.7330
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Jul"	"7"	23969.3735
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Aug"	"8"	21401.2681
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Sep"	"9"	19584.0480
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Oct"	"10"	16730.0355
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Nov"	"11"	11705.1910
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"	"Dec"	"12"	10233.2081
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2003"	"2003"			18821.0561
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Jan"	"1"	10184.6448
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Feb"	"2"	13454.6603
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Mar"	"3"	19329.3961
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Apr"	"4"	23390.9460
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"May"	"5"	28767.3835
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Jun"	"6"	28431.7327
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Jul"	"7"	24112.1706
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Aug"	"8"	21293.6435
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Sep"	"9"	19409.5240
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Oct"	"10"	15761.2697
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Nov"	"11"	10944.9400
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"	"Dec"	"12"	10298.8845
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2004"	"2004"			18791.4443
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Jan"	"1"	9906.6584
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Feb"	"2"	12110.5539
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Mar"	"3"	17197.1510
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Apr"	"4"	23542.2937
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"May"	"5"	27600.0877
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Jun"	"6"	27907.3490
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Jul"	"7"	24752.1971
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Aug"	"8"	21130.7577
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Sep"	"9"	19036.1620
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Oct"	"10"	16193.6868
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Nov"	"11"	12487.5347
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"	"Dec"	"12"	10927.4874
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2005"	"2005"			18595.1904
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Jan"	"1"	11267.5471
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Feb"	"2"	14900.0961
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Mar"	"3"	16958.1000
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Apr"	"4"	23560.1250
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"May"	"5"	27909.2103
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Jun"	"6"	28113.8790
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Jul"	"7"	23242.1223
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Aug"	"8"	21043.0042
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Sep"	"9"	19605.5797
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Oct"	"10"	15847.5574
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Nov"	"11"	12212.6840
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"	"Dec"	"12"	10453.9384
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2006"	"2006"			18768.0455
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Jan"	"1"	10820.5816
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Feb"	"2"	13668.0161
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Mar"	"3"	19036.8829
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Apr"	"4"	23508.7107
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"May"	"5"	26594.5113
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Jun"	"6"	28349.8767
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Jul"	"7"	23432.5616
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Aug"	"8"	21252.4674
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Sep"	"9"	19584.8983
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Oct"	"10"	16749.6106
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Nov"	"11"	12423.5780
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"	"Dec"	"12"	9597.4723
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2007"	"2007"			18769.1043
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Jan"	"1"	10819.0223
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Feb"	"2"	14001.2431
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Mar"	"3"	19584.0477
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Apr"	"4"	24932.1817
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"May"	"5"	27229.6332
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Jun"	"6"	28667.3567
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Jul"	"7"	22450.5506
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Aug"	"8"	21127.1955
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Sep"	"9"	19516.5083
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Oct"	"10"	16619.7739
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Nov"	"11"	12031.3273
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"	"Dec"	"12"	9697.6268
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2008"	"2008"			18890.2203
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Jan"	"1"	11111.4984
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Feb"	"2"	14370.6282
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Mar"	"3"	19337.3116
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Apr"	"4"	23568.4403
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"May"	"5"	26825.4829
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Jun"	"6"	26721.8840
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Jul"	"7"	23941.2071
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Aug"	"8"	22421.5210
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Sep"	"9"	18958.0263
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Oct"	"10"	16334.2300
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Nov"	"11"	12463.1390
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"	"Dec"	"12"	10428.0429
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2009"	"2009"			18893.4257
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Jan"	"1"	10988.8997
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Feb"	"2"	13586.1475
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Mar"	"3"	18896.7852
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Apr"	"4"	23700.2143
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"May"	"5"	28087.4252
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Jun"	"6"	28261.5587
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Jul"	"7"	23002.5497
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Aug"	"8"	21401.6281
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Sep"	"9"	19962.2537
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Oct"	"10"	16227.0316
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Nov"	"11"	12071.2810
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"	"Dec"	"12"	9626.2271
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2010"	"2010"			18836.7625
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Jan"	"1"	11654.2552
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Feb"	"2"	13969.9700
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Mar"	"3"	19320.3432
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Apr"	"4"	24070.8000
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"May"	"5"	27717.5794
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Jun"	"6"	28955.2630
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Jul"	"7"	23412.6142
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Aug"	"8"	21741.5752
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Sep"	"9"	18994.2577
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Oct"	"10"	16154.8123
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Nov"	"11"	12071.5977
	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"	"Dec"	"12"	9884.5642
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"	"2011"	"2011"			19014.7254
"Total"	"Arizona"	"04"	"Apache County, AZ"	"04001"					18806.6256
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"May"	"5"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1979"	"1979"			0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"May"	"5"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1980"	"1980"			0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"May"	"5"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1981"	"1981"			0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"May"	"5"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1982"	"1982"			0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"May"	"5"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1983"	"1983"			0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"May"	"5"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1984"	"1984"			0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"May"	"5"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Jun"	"6"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Jul"	"7"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Aug"	"8"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Sep"	"9"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Oct"	"10"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Nov"	"11"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"	"Dec"	"12"	0.0000
"Total"	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1985"	"1985"			0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1986"	"1986"	"Jan"	"1"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1986"	"1986"	"Feb"	"2"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1986"	"1986"	"Mar"	"3"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1986"	"1986"	"Apr"	"4"	0.0000
	"Arizona"	"04"	"Cochise County, AZ"	"04003"	"1986"	"1986"	"May"	"5"	0.0000
