"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (F)	Avg Daily Max Heat Index (F)
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"	"Dec"	"12"	41.8644	Missing
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2006"	"2006"			65.5314	84.5062
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Jan"	"1"	34.8284	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Feb"	"2"	46.6921	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Mar"	"3"	58.5386	79.0659
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Apr"	"4"	64.8866	80.1881
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"May"	"5"	74.4605	80.7707
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Jun"	"6"	85.1279	84.6890
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Jul"	"7"	89.8831	87.6666
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Aug"	"8"	86.5753	85.3737
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Sep"	"9"	78.3494	82.9660
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Oct"	"10"	67.0128	79.6522
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Nov"	"11"	59.4246	78.6333
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"	"Dec"	"12"	37.1905	Missing
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2007"	"2007"			65.3266	84.9663
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Jan"	"1"	34.5947	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Feb"	"2"	43.3645	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Mar"	"3"	53.5917	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Apr"	"4"	61.9243	78.7562
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"May"	"5"	68.0620	82.8911
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Jun"	"6"	83.5719	84.3105
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Jul"	"7"	87.3077	85.7713
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Aug"	"8"	86.0449	85.0417
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Sep"	"9"	79.3115	81.2644
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Oct"	"10"	67.8298	79.7922
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Nov"	"11"	57.3692	78.9333
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"	"Dec"	"12"	42.6437	Missing
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2008"	"2008"			63.8393	84.3613
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Jan"	"1"	43.5846	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Feb"	"2"	47.6202	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Mar"	"3"	56.5092	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Apr"	"4"	61.4511	79.2694
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"May"	"5"	77.4569	81.0372
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Jun"	"6"	78.5807	83.0218
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Jul"	"7"	89.9416	86.5941
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Aug"	"8"	86.9107	84.6398
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Sep"	"9"	79.7347	81.7370
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Oct"	"10"	63.3976	79.8764
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Nov"	"11"	57.6722	79.4364
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"	"Dec"	"12"	36.5743	Missing
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2009"	"2009"			65.0470	84.1223
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Jan"	"1"	39.7628	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Feb"	"2"	43.4013	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Mar"	"3"	52.2718	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Apr"	"4"	59.9009	78.5800
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"May"	"5"	67.9454	79.8531
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Jun"	"6"	83.1548	83.9134
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Jul"	"7"	88.9503	86.6300
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Aug"	"8"	84.7153	84.5973
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Sep"	"9"	82.5825	82.6758
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Oct"	"10"	66.2407	81.7817
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Nov"	"11"	49.7016	78.8500
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"	"Dec"	"12"	48.6073	Missing
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2010"	"2010"			64.0513	84.4764
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Jan"	"1"	39.3019	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Feb"	"2"	40.8456	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Mar"	"3"	56.7169	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Apr"	"4"	61.9732	78.9603
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"May"	"5"	67.6359	79.8996
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Jun"	"6"	82.3516	83.4731
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Jul"	"7"	87.2537	85.1704
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Aug"	"8"	89.0337	86.2017
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Sep"	"9"	79.7088	81.8524
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Oct"	"10"	67.0632	79.8945
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Nov"	"11"	51.9180	Missing
	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"	"Dec"	"12"	38.8244	Missing
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"	"2011"	"2011"			63.6793	84.4113
"Total"	"Arizona"	"04"	"Coconino County, AZ"	"04005"					64.9957	84.4372
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1979"	"1979"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1980"	"1980"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1981"	"1981"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1982"	"1982"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1983"	"1983"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1984"	"1984"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1985"	"1985"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1986"	"1986"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1987"	"1987"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1988"	"1988"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1989"	"1989"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1990"	"1990"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Nov"	"11"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"	"Dec"	"12"	Missing	Missing
"Total"	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1991"	"1991"			Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Jan"	"1"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Feb"	"2"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Mar"	"3"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Apr"	"4"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"May"	"5"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Jun"	"6"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Jul"	"7"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Aug"	"8"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Sep"	"9"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Oct"	"10"	Missing	Missing
	"Arizona"	"04"	"Gila County, AZ"	"04007"	"1992"	"1992"	"Nov"	"11"	Missing	Missing
